accuracy	dm_source_file	leksikalnost	rec	trial_number	NoM	RT
93.93939394	34-2018B.csv	rec	MEHUR	89	2	569
85.81081081	35-2018A.csv	rec	MEHUR	89	2	829
81.48148148	36-2018B.csv	rec	MEHUR	89	2	765
96.38554217	37-2018A.csv	rec	MEHUR	89	2	727
98.13664596	40-2018A.csv	rec	MEHUR	89	2	618
87.77777778	4-2018B.csv	rec	MEHUR	89	2	737
89.65517241	42-2018A.csv	rec	MEHUR	89	2	565
90.60773481	43-2018A.csv	rec	MEHUR	89	2	873
92.85714286	44-2018B.csv	rec	MEHUR	89	2	591
90	45-2018A.csv	rec	MEHUR	89	2	763
78.23529412	50-2018A.csv	rec	MEHUR	89	2	653
84.52380952	53-2018B.csv	rec	MEHUR	89	2	717
90.10989011	54-2018B.csv	rec	MEHUR	89	2	646
92.85714286	55-2018B.csv	rec	MEHUR	89	2	590
96.6442953	56-2018A.csv	rec	MEHUR	89	2	448
90.38461538	56-2018B.csv	rec	MEHUR	89	2	978
86.39053254	59-2018A.csv	rec	MEHUR	89	2	727
93.33333333	61-2018B.csv	rec	MEHUR	89	2	724
96	6-2018B.csv	rec	MEHUR	89	2	469
92.30769231	63-2018A.csv	rec	MEHUR	89	2	976
94.28571429	65-2018B.csv	rec	MEHUR	89	2	539
89.61038961	67-2018B.csv	rec	MEHUR	89	2	834
96.15384615	68-2018B.csv	rec	MEHUR	89	2	616
93.23308271	7-2018A.csv	rec	MEHUR	89	2	721
98.94179894	73-2018A.csv	rec	MEHUR	89	2	463
94.70899471	8-2018A.csv	rec	MEHUR	89	2	642
96.19047619	99-2018B.csv	rec	MEHUR	89	2	795
89.67391304	02-2018A.csv	rec	META	55	2	458
92	09-2018B.csv	rec	META	55	2	496
86.59217877	10-2018A.csv	rec	META	55	2	568
94.73684211	1-2018A.csv	rec	META	55	2	584
94.33962264	12-2018B.csv	rec	META	55	2	1355
86.53846154	14-2018B.csv	rec	META	55	2	630
85.86956522	19-2018B.csv	rec	META	55	2	520
90	20-2018A.csv	rec	META	55	2	533
92.85714286	21-2018A.csv	rec	META	55	2	515
92.30769231	23-2018B.csv	rec	META	55	2	534
90.85714286	26-2018A.csv	rec	META	55	2	557
94.56521739	31-2018A.csv	rec	META	55	2	533
92.76315789	33-2018A.csv	rec	META	55	2	604
92	34-2018B.csv	rec	META	55	2	596
86.13138686	35-2018A.csv	rec	META	55	2	1466
80.95238095	36-2018B.csv	rec	META	55	2	677
96.9924812	37-2018A.csv	rec	META	55	2	733
95.79439252	40-2018A.csv	rec	META	55	2	526
89.09090909	4-2018B.csv	rec	META	55	2	622
89.44099379	42-2018A.csv	rec	META	55	2	487
89.85507246	43-2018A.csv	rec	META	55	2	815
91.30434783	44-2018B.csv	rec	META	55	2	931
89.70588235	45-2018A.csv	rec	META	55	2	783
96.4028777	48-2018A.csv	rec	META	55	2	547
77.57575758	50-2018A.csv	rec	META	55	2	509
81.48148148	53-2018B.csv	rec	META	55	2	563
90.90909091	54-2018B.csv	rec	META	55	2	715
91.30434783	55-2018B.csv	rec	META	55	2	650
94.76190476	56-2018A.csv	rec	META	55	2	476
93.10344828	56-2018B.csv	rec	META	55	2	462
84.97409326	59-2018A.csv	rec	META	55	2	469
95.16129032	61-2018B.csv	rec	META	55	2	501
96.03960396	6-2018B.csv	rec	META	55	2	477
92.3857868	63-2018A.csv	rec	META	55	2	508
94.73684211	65-2018B.csv	rec	META	55	2	725
90.2173913	67-2018B.csv	rec	META	55	2	685
92.66055046	68-2018B.csv	rec	META	55	2	638
92.7184466	7-2018A.csv	rec	META	55	2	574
98.72611465	73-2018A.csv	rec	META	55	2	461
95.3271028	8-2018A.csv	rec	META	55	2	1112
100	99-2018B.csv	rec	META	55	2	569
88.39285714	02-2018A.csv	rec	MRAZ	64	1	737
93.125	09-2018B.csv	rec	MRAZ	64	1	499
76.47058824	10-2018A.csv	rec	MRAZ	64	1	557
95.4954955	1-2018A.csv	rec	MRAZ	64	1	530
96.56862745	12-2018B.csv	rec	MRAZ	64	1	711
92.23744292	14-2018B.csv	rec	MRAZ	64	1	601
94.18604651	18-2018B.csv	rec	MRAZ	64	1	786
89.26829268	19-2018B.csv	rec	MRAZ	64	1	543
94.54545455	20-2018A.csv	rec	MRAZ	64	1	564
95.40229885	21-2018A.csv	rec	MRAZ	64	1	392
91.47982063	23-2018B.csv	rec	MRAZ	64	1	813
86	26-2018A.csv	rec	MRAZ	64	1	531
91.07142857	31-2018A.csv	rec	MRAZ	64	1	496
95.4887218	34-2018B.csv	rec	MRAZ	64	1	581
85.71428571	35-2018A.csv	rec	MRAZ	64	1	808
84.7715736	36-2018B.csv	rec	MRAZ	64	1	765
97.22222222	37-2018A.csv	rec	MRAZ	64	1	608
98.71794872	40-2018A.csv	rec	MRAZ	64	1	628
90.07092199	4-2018B.csv	rec	MRAZ	64	1	847
91.95402299	42-2018A.csv	rec	MRAZ	64	1	493
89.85507246	43-2018A.csv	rec	MRAZ	64	1	703
92.57425743	44-2018B.csv	rec	MRAZ	64	1	630
88.39285714	45-2018A.csv	rec	MRAZ	64	1	649
97.4025974	48-2018A.csv	rec	MRAZ	64	1	552
82.75862069	53-2018B.csv	rec	MRAZ	64	1	802
91.16022099	54-2018B.csv	rec	MRAZ	64	1	587
95.05494505	55-2018B.csv	rec	MRAZ	64	1	641
96.72131148	56-2018A.csv	rec	MRAZ	64	1	542
93.40659341	56-2018B.csv	rec	MRAZ	64	1	564
86	59-2018A.csv	rec	MRAZ	64	1	637
95.28795812	61-2018B.csv	rec	MRAZ	64	1	605
94.94382022	6-2018B.csv	rec	MRAZ	64	1	749
95.58823529	63-2018A.csv	rec	MRAZ	64	1	545
95.08928571	65-2018B.csv	rec	MRAZ	64	1	633
88.83928571	67-2018B.csv	rec	MRAZ	64	1	635
93.05555556	68-2018B.csv	rec	MRAZ	64	1	559
93.22033898	7-2018A.csv	rec	MRAZ	64	1	897
100	73-2018A.csv	rec	MRAZ	64	1	504
94.04761905	8-2018A.csv	rec	MRAZ	64	1	615
91.71270718	99-2018B.csv	rec	MRAZ	64	1	605
76.19047619	02-2018A.csv	rec	MUNJA	6	1	541
92.14659686	09-2018B.csv	rec	MUNJA	6	1	486
85.85858586	10-2018A.csv	rec	MUNJA	6	1	625
95.28301887	1-2018A.csv	rec	MUNJA	6	1	598
95.94594595	12-2018B.csv	rec	MUNJA	6	1	772
92.78846154	14-2018B.csv	rec	MUNJA	6	1	853
93.68421053	18-2018B.csv	rec	MUNJA	6	1	629
89.04109589	19-2018B.csv	rec	MUNJA	6	1	1492
91.66666667	20-2018A.csv	rec	MUNJA	6	1	460
94.82758621	21-2018A.csv	rec	MUNJA	6	1	543
90.68322981	23-2018B.csv	rec	MUNJA	6	1	741
83.72093023	26-2018A.csv	rec	MUNJA	6	1	607
92.13483146	31-2018A.csv	rec	MUNJA	6	1	592
91.07142857	33-2018A.csv	rec	MUNJA	6	1	984
93.71428571	34-2018B.csv	rec	MUNJA	6	1	897
79.66101695	35-2018A.csv	rec	MUNJA	6	1	667
83.01886792	36-2018B.csv	rec	MUNJA	6	1	1054
96.96969697	37-2018A.csv	rec	MUNJA	6	1	859
99.08256881	40-2018A.csv	rec	MUNJA	6	1	561
89.62962963	4-2018B.csv	rec	MUNJA	6	1	754
90.66666667	42-2018A.csv	rec	MUNJA	6	1	503
91.30434783	43-2018A.csv	rec	MUNJA	6	1	777
91.25	44-2018B.csv	rec	MUNJA	6	1	745
92.10526316	45-2018A.csv	rec	MUNJA	6	1	674
96.875	48-2018A.csv	rec	MUNJA	6	1	602
75	50-2018A.csv	rec	MUNJA	6	1	631
82.63888889	53-2018B.csv	rec	MUNJA	6	1	648
91.35135135	54-2018B.csv	rec	MUNJA	6	1	675
94.52054795	55-2018B.csv	rec	MUNJA	6	1	537
97	56-2018A.csv	rec	MUNJA	6	1	464
93.6416185	56-2018B.csv	rec	MUNJA	6	1	573
93.10344828	59-2018A.csv	rec	MUNJA	6	1	680
95.58823529	61-2018B.csv	rec	MUNJA	6	1	752
95.3125	6-2018B.csv	rec	MUNJA	6	1	1103
97.2972973	63-2018A.csv	rec	MUNJA	6	1	875
94.85981308	65-2018B.csv	rec	MUNJA	6	1	544
87.5	67-2018B.csv	rec	MUNJA	6	1	605
93.37349398	68-2018B.csv	rec	MUNJA	6	1	540
93.57798165	7-2018A.csv	rec	MUNJA	6	1	527
100	73-2018A.csv	rec	MUNJA	6	1	561
97.95918367	8-2018A.csv	rec	MUNJA	6	1	762
90.74074074	99-2018B.csv	rec	MUNJA	6	1	725
89.30481283	02-2018A.csv	rec	NAPAD	9	2	560
93.33333333	09-2018B.csv	rec	NAPAD	9	2	518
85.40145985	10-2018A.csv	rec	NAPAD	9	2	471
94.70588235	1-2018A.csv	rec	NAPAD	9	2	560
96.66666667	12-2018B.csv	rec	NAPAD	9	2	578
91.42857143	14-2018B.csv	rec	NAPAD	9	2	568
90.69767442	18-2018B.csv	rec	NAPAD	9	2	547
82.66666667	19-2018B.csv	rec	NAPAD	9	2	615
89.94413408	20-2018A.csv	rec	NAPAD	9	2	465
92.89340102	21-2018A.csv	rec	NAPAD	9	2	531
92.85714286	23-2018B.csv	rec	NAPAD	9	2	438
90.67357513	26-2018A.csv	rec	NAPAD	9	2	849
94.31818182	31-2018A.csv	rec	NAPAD	9	2	421
93.56725146	33-2018A.csv	rec	NAPAD	9	2	509
92.45283019	34-2018B.csv	rec	NAPAD	9	2	508
85.16746411	35-2018A.csv	rec	NAPAD	9	2	640
83.33333333	36-2018B.csv	rec	NAPAD	9	2	442
95.71428571	37-2018A.csv	rec	NAPAD	9	2	871
96.75675676	40-2018A.csv	rec	NAPAD	9	2	599
88.78504673	4-2018B.csv	rec	NAPAD	9	2	566
90.1734104	43-2018A.csv	rec	NAPAD	9	2	535
92.30769231	44-2018B.csv	rec	NAPAD	9	2	539
88.26815642	45-2018A.csv	rec	NAPAD	9	2	674
96.02649007	48-2018A.csv	rec	NAPAD	9	2	488
77.17391304	50-2018A.csv	rec	NAPAD	9	2	572
83.58208955	53-2018B.csv	rec	NAPAD	9	2	524
89.47368421	54-2018B.csv	rec	NAPAD	9	2	448
93.75	55-2018B.csv	rec	NAPAD	9	2	502
94.57013575	56-2018A.csv	rec	NAPAD	9	2	475
91.26213592	56-2018B.csv	rec	NAPAD	9	2	460
86.23188406	59-2018A.csv	rec	NAPAD	9	2	1192
95.45454545	61-2018B.csv	rec	NAPAD	9	2	1010
96.2962963	6-2018B.csv	rec	NAPAD	9	2	592
93.47826087	63-2018A.csv	rec	NAPAD	9	2	607
94.11764706	65-2018B.csv	rec	NAPAD	9	2	460
89.88764045	67-2018B.csv	rec	NAPAD	9	2	555
92.77108434	68-2018B.csv	rec	NAPAD	9	2	544
92.89940828	7-2018A.csv	rec	NAPAD	9	2	1078
98.70967742	73-2018A.csv	rec	NAPAD	9	2	445
94.52054795	8-2018A.csv	rec	NAPAD	9	2	565
95.4954955	99-2018B.csv	rec	NAPAD	9	2	591
89.20454545	02-2018A.csv	rec	NASILJE	39	2	586
93.18181818	09-2018B.csv	rec	NASILJE	39	2	565
86.95652174	10-2018A.csv	rec	NASILJE	39	2	634
94.63087248	1-2018A.csv	rec	NASILJE	39	2	821
96.90721649	12-2018B.csv	rec	NASILJE	39	2	633
91.35802469	18-2018B.csv	rec	NASILJE	39	2	589
81.25	19-2018B.csv	rec	NASILJE	39	2	649
90	20-2018A.csv	rec	NASILJE	39	2	638
92.5	23-2018B.csv	rec	NASILJE	39	2	495
90.32258065	26-2018A.csv	rec	NASILJE	39	2	853
94.9044586	31-2018A.csv	rec	NASILJE	39	2	453
92.36111111	33-2018A.csv	rec	NASILJE	39	2	571
95.12195122	34-2018B.csv	rec	NASILJE	39	2	638
85	35-2018A.csv	rec	NASILJE	39	2	646
80.76923077	36-2018B.csv	rec	NASILJE	39	2	639
95.52238806	37-2018A.csv	rec	NASILJE	39	2	597
96.72131148	40-2018A.csv	rec	NASILJE	39	2	569
89.36170213	4-2018B.csv	rec	NASILJE	39	2	761
89.3081761	42-2018A.csv	rec	NASILJE	39	2	446
89.55223881	43-2018A.csv	rec	NASILJE	39	2	998
91.30434783	44-2018B.csv	rec	NASILJE	39	2	515
89.0625	45-2018A.csv	rec	NASILJE	39	2	632
96.2406015	48-2018A.csv	rec	NASILJE	39	2	495
76.41509434	50-2018A.csv	rec	NASILJE	39	2	623
85.22727273	53-2018B.csv	rec	NASILJE	39	2	729
88.57142857	54-2018B.csv	rec	NASILJE	39	2	721
93.57798165	55-2018B.csv	rec	NASILJE	39	2	906
95.78313253	56-2018A.csv	rec	NASILJE	39	2	484
90.90909091	56-2018B.csv	rec	NASILJE	39	2	650
85.31073446	59-2018A.csv	rec	NASILJE	39	2	916
94.91525424	61-2018B.csv	rec	NASILJE	39	2	624
96.77419355	6-2018B.csv	rec	NASILJE	39	2	710
95.83333333	65-2018B.csv	rec	NASILJE	39	2	557
93.33333333	67-2018B.csv	rec	NASILJE	39	2	586
92.22222222	7-2018A.csv	rec	NASILJE	39	2	895
98.83040936	73-2018A.csv	rec	NASILJE	39	2	449
94.82758621	8-2018A.csv	rec	NASILJE	39	2	776
96.2962963	99-2018B.csv	rec	NASILJE	39	2	681
90	02-2018A.csv	rec	NASLAGA	13	2	908
94.91525424	09-2018B.csv	rec	NASLAGA	13	2	901
86.8852459	10-2018A.csv	rec	NASLAGA	13	2	1089
94.73684211	1-2018A.csv	rec	NASLAGA	13	2	736
95	12-2018B.csv	rec	NASLAGA	13	2	857
90.90909091	14-2018B.csv	rec	NASLAGA	13	2	568
86.36363636	18-2018B.csv	rec	NASLAGA	13	2	687
76.19047619	19-2018B.csv	rec	NASLAGA	13	2	510
89.67741935	20-2018A.csv	rec	NASLAGA	13	2	761
92.70833333	21-2018A.csv	rec	NASLAGA	13	2	534
91.80327869	23-2018B.csv	rec	NASLAGA	13	2	533
94.15204678	31-2018A.csv	rec	NASLAGA	13	2	557
92.15686275	33-2018A.csv	rec	NASLAGA	13	2	595
95.69892473	34-2018B.csv	rec	NASLAGA	13	2	804
84.61538462	35-2018A.csv	rec	NASLAGA	13	2	1275
81.39534884	36-2018B.csv	rec	NASLAGA	13	2	1286
96.2962963	37-2018A.csv	rec	NASLAGA	13	2	527
96.37305699	40-2018A.csv	rec	NASLAGA	13	2	715
87.91208791	4-2018B.csv	rec	NASLAGA	13	2	696
89.14027149	42-2018A.csv	rec	NASLAGA	13	2	506
90.68322981	43-2018A.csv	rec	NASLAGA	13	2	872
92.30769231	44-2018B.csv	rec	NASLAGA	13	2	875
89.70588235	45-2018A.csv	rec	NASLAGA	13	2	583
95.50561798	48-2018A.csv	rec	NASLAGA	13	2	594
76.19047619	50-2018A.csv	rec	NASLAGA	13	2	796
91.17647059	54-2018B.csv	rec	NASLAGA	13	2	560
92.5	55-2018B.csv	rec	NASLAGA	13	2	677
94.97487437	56-2018A.csv	rec	NASLAGA	13	2	667
89.04109589	56-2018B.csv	rec	NASLAGA	13	2	972
86.22754491	59-2018A.csv	rec	NASLAGA	13	2	893
93.75	61-2018B.csv	rec	NASLAGA	13	2	941
96.33027523	6-2018B.csv	rec	NASLAGA	13	2	730
93.03797468	63-2018A.csv	rec	NASLAGA	13	2	689
93.93939394	65-2018B.csv	rec	NASLAGA	13	2	632
89.39393939	67-2018B.csv	rec	NASLAGA	13	2	976
92.5	68-2018B.csv	rec	NASLAGA	13	2	639
93.05555556	7-2018A.csv	rec	NASLAGA	13	2	619
98.66666667	73-2018A.csv	rec	NASLAGA	13	2	557
94.93087558	8-2018A.csv	rec	NASLAGA	13	2	1208
95.83333333	99-2018B.csv	rec	NASLAGA	13	2	778
89.55223881	02-2018A.csv	rec	NATPIS	71	2	584
94.28571429	09-2018B.csv	rec	NATPIS	71	2	485
86.20689655	10-2018A.csv	rec	NATPIS	71	2	780
94.70899471	1-2018A.csv	rec	NATPIS	71	2	864
93.18181818	12-2018B.csv	rec	NATPIS	71	2	775
84.44444444	14-2018B.csv	rec	NATPIS	71	2	578
90.90909091	18-2018B.csv	rec	NATPIS	71	2	594
72.97297297	19-2018B.csv	rec	NATPIS	71	2	544
89.3081761	20-2018A.csv	rec	NATPIS	71	2	890
93.75	21-2018A.csv	rec	NATPIS	71	2	510
93.02325581	23-2018B.csv	rec	NATPIS	71	2	469
89.86486486	26-2018A.csv	rec	NATPIS	71	2	558
94.09090909	31-2018A.csv	rec	NATPIS	71	2	433
92.09302326	33-2018A.csv	rec	NATPIS	71	2	618
94.54545455	34-2018B.csv	rec	NATPIS	71	2	677
84.79532164	35-2018A.csv	rec	NATPIS	71	2	939
81.25	36-2018B.csv	rec	NATPIS	71	2	745
96.81528662	37-2018A.csv	rec	NATPIS	71	2	836
98.14814815	40-2018A.csv	rec	NATPIS	71	2	608
90.47619048	4-2018B.csv	rec	NATPIS	71	2	777
89.20863309	42-2018A.csv	rec	NATPIS	71	2	582
90.19607843	43-2018A.csv	rec	NATPIS	71	2	727
91.30434783	44-2018B.csv	rec	NATPIS	71	2	796
89.92805755	45-2018A.csv	rec	NATPIS	71	2	490
95.75757576	48-2018A.csv	rec	NATPIS	71	2	437
85.13513514	53-2018B.csv	rec	NATPIS	71	2	876
84	54-2018B.csv	rec	NATPIS	71	2	794
95.67901235	56-2018A.csv	rec	NATPIS	71	2	462
89.33333333	56-2018B.csv	rec	NATPIS	71	2	644
85.24590164	59-2018A.csv	rec	NATPIS	71	2	823
94.82758621	61-2018B.csv	rec	NATPIS	71	2	602
95.6043956	6-2018B.csv	rec	NATPIS	71	2	494
92.30769231	63-2018A.csv	rec	NATPIS	71	2	751
94.28571429	65-2018B.csv	rec	NATPIS	71	2	505
94.28571429	67-2018B.csv	rec	NATPIS	71	2	1069
91.66666667	68-2018B.csv	rec	NATPIS	71	2	609
92.69662921	7-2018A.csv	rec	NATPIS	71	2	709
98.86363636	73-2018A.csv	rec	NATPIS	71	2	563
93.98496241	8-2018A.csv	rec	NATPIS	71	2	940
95.77464789	99-2018B.csv	rec	NATPIS	71	2	701
92.34234234	09-2018B.csv	rec	NERED	54	1	621
76.66666667	10-2018A.csv	rec	NERED	54	1	577
94.87179487	1-2018A.csv	rec	NERED	54	1	643
96.2962963	12-2018B.csv	rec	NERED	54	1	637
92.99363057	14-2018B.csv	rec	NERED	54	1	889
94.73684211	18-2018B.csv	rec	NERED	54	1	557
88.8372093	19-2018B.csv	rec	NERED	54	1	495
94.52054795	21-2018A.csv	rec	NERED	54	1	488
90.95477387	23-2018B.csv	rec	NERED	54	1	558
89.13043478	26-2018A.csv	rec	NERED	54	1	970
93.57798165	31-2018A.csv	rec	NERED	54	1	590
90.47619048	33-2018A.csv	rec	NERED	54	1	595
80.95238095	35-2018A.csv	rec	NERED	54	1	771
84.81675393	36-2018B.csv	rec	NERED	54	1	531
100	37-2018A.csv	rec	NERED	54	1	697
97.72727273	40-2018A.csv	rec	NERED	54	1	800
89.47368421	4-2018B.csv	rec	NERED	54	1	1073
81.57894737	42-2018A.csv	rec	NERED	54	1	397
90.90909091	43-2018A.csv	rec	NERED	54	1	875
91.11111111	44-2018B.csv	rec	NERED	54	1	685
94.73684211	45-2018A.csv	rec	NERED	54	1	502
97.6744186	48-2018A.csv	rec	NERED	54	1	842
75.75757576	50-2018A.csv	rec	NERED	54	1	660
83.97790055	53-2018B.csv	rec	NERED	54	1	707
90.82125604	54-2018B.csv	rec	NERED	54	1	564
95.28795812	55-2018B.csv	rec	NERED	54	1	809
96.61016949	56-2018A.csv	rec	NERED	54	1	557
93.33333333	56-2018B.csv	rec	NERED	54	1	572
88.33333333	59-2018A.csv	rec	NERED	54	1	497
95.16129032	61-2018B.csv	rec	NERED	54	1	577
96.66666667	6-2018B.csv	rec	NERED	54	1	646
94.5	65-2018B.csv	rec	NERED	54	1	572
92.68292683	7-2018A.csv	rec	NERED	54	1	575
98.63013699	73-2018A.csv	rec	NERED	54	1	570
96.875	8-2018A.csv	rec	NERED	54	1	644
91.66666667	99-2018B.csv	rec	NERED	54	1	658
90.85365854	02-2018A.csv	rec	OBLOG	73	2	707
93.33333333	09-2018B.csv	rec	OBLOG	73	2	468
87.5	10-2018A.csv	rec	OBLOG	73	2	1048
94.57013575	1-2018A.csv	rec	OBLOG	73	2	606
95.71428571	12-2018B.csv	rec	OBLOG	73	2	668
88.88888889	14-2018B.csv	rec	OBLOG	73	2	811
90.90909091	18-2018B.csv	rec	OBLOG	73	2	1120
90.45226131	20-2018A.csv	rec	OBLOG	73	2	479
93.51851852	21-2018A.csv	rec	OBLOG	73	2	834
92.85714286	23-2018B.csv	rec	OBLOG	73	2	684
90.42553191	26-2018A.csv	rec	OBLOG	73	2	974
95	31-2018A.csv	rec	OBLOG	73	2	576
92.34234234	33-2018A.csv	rec	OBLOG	73	2	929
95	34-2018B.csv	rec	OBLOG	73	2	562
95.5	37-2018A.csv	rec	OBLOG	73	2	884
88.63636364	4-2018B.csv	rec	OBLOG	73	2	1123
89.61038961	42-2018A.csv	rec	OBLOG	73	2	526
89.92805755	43-2018A.csv	rec	OBLOG	73	2	565
93.33333333	44-2018B.csv	rec	OBLOG	73	2	663
96.42857143	48-2018A.csv	rec	OBLOG	73	2	738
84.93150685	53-2018B.csv	rec	OBLOG	73	2	750
89.88764045	54-2018B.csv	rec	OBLOG	73	2	568
90.90909091	55-2018B.csv	rec	OBLOG	73	2	724
96.59863946	56-2018A.csv	rec	OBLOG	73	2	917
90.32258065	56-2018B.csv	rec	OBLOG	73	2	597
85.05154639	59-2018A.csv	rec	OBLOG	73	2	664
95.74468085	61-2018B.csv	rec	OBLOG	73	2	926
95.50561798	6-2018B.csv	rec	OBLOG	73	2	517
93.37349398	63-2018A.csv	rec	OBLOG	73	2	640
93.75	65-2018B.csv	rec	OBLOG	73	2	660
89.87341772	67-2018B.csv	rec	OBLOG	73	2	1005
94.11764706	68-2018B.csv	rec	OBLOG	73	2	813
92.10526316	7-2018A.csv	rec	OBLOG	73	2	693
99.27007299	73-2018A.csv	rec	OBLOG	73	2	483
94.40559441	8-2018A.csv	rec	OBLOG	73	2	778
96	99-2018B.csv	rec	OBLOG	73	2	796
87.85046729	02-2018A.csv	rec	OSTRVO	80	1	648
93.33333333	09-2018B.csv	rec	OSTRVO	80	1	556
87.20930233	10-2018A.csv	rec	OSTRVO	80	1	535
95.83333333	1-2018A.csv	rec	OSTRVO	80	1	554
95.86206897	12-2018B.csv	rec	OSTRVO	80	1	599
93.19727891	14-2018B.csv	rec	OSTRVO	80	1	472
94.28571429	18-2018B.csv	rec	OSTRVO	80	1	597
90.44585987	19-2018B.csv	rec	OSTRVO	80	1	534
88.99082569	20-2018A.csv	rec	OSTRVO	80	1	663
90.625	21-2018A.csv	rec	OSTRVO	80	1	489
92.48120301	23-2018B.csv	rec	OSTRVO	80	1	496
92.85714286	31-2018A.csv	rec	OSTRVO	80	1	447
91.11111111	33-2018A.csv	rec	OSTRVO	80	1	766
93.19371728	34-2018B.csv	rec	OSTRVO	80	1	492
78.57142857	35-2018A.csv	rec	OSTRVO	80	1	740
84.16289593	36-2018B.csv	rec	OSTRVO	80	1	1121
96.73913043	37-2018A.csv	rec	OSTRVO	80	1	642
98.87640449	40-2018A.csv	rec	OSTRVO	80	1	331
88.23529412	4-2018B.csv	rec	OSTRVO	80	1	623
86.2745098	42-2018A.csv	rec	OSTRVO	80	1	452
92.10526316	43-2018A.csv	rec	OSTRVO	80	1	545
92.52336449	44-2018B.csv	rec	OSTRVO	80	1	447
91.89189189	45-2018A.csv	rec	OSTRVO	80	1	547
96.66666667	48-2018A.csv	rec	OSTRVO	80	1	602
74.07407407	50-2018A.csv	rec	OSTRVO	80	1	662
82.70676692	53-2018B.csv	rec	OSTRVO	80	1	666
92.10526316	54-2018B.csv	rec	OSTRVO	80	1	542
94.63087248	55-2018B.csv	rec	OSTRVO	80	1	629
96.34146341	56-2018A.csv	rec	OSTRVO	80	1	454
93.28358209	56-2018B.csv	rec	OSTRVO	80	1	459
86.04651163	59-2018A.csv	rec	OSTRVO	80	1	562
95.89041096	61-2018B.csv	rec	OSTRVO	80	1	540
96.5034965	6-2018B.csv	rec	OSTRVO	80	1	527
97.61904762	63-2018A.csv	rec	OSTRVO	80	1	572
94.88372093	65-2018B.csv	rec	OSTRVO	80	1	517
88.53211009	67-2018B.csv	rec	OSTRVO	80	1	738
93.33333333	68-2018B.csv	rec	OSTRVO	80	1	507
93.51851852	7-2018A.csv	rec	OSTRVO	80	1	716
100	73-2018A.csv	rec	OSTRVO	80	1	444
94.11764706	8-2018A.csv	rec	OSTRVO	80	1	491
91.47727273	99-2018B.csv	rec	OSTRVO	80	1	616
89.47368421	02-2018A.csv	rec	OTISAK	33	2	687
92.30769231	09-2018B.csv	rec	OTISAK	33	2	912
86.11111111	10-2018A.csv	rec	OTISAK	33	2	658
95.68345324	1-2018A.csv	rec	OTISAK	33	2	529
95.08196721	12-2018B.csv	rec	OTISAK	33	2	629
87.5	14-2018B.csv	rec	OTISAK	33	2	654
91.11111111	18-2018B.csv	rec	OTISAK	33	2	592
83.95061728	19-2018B.csv	rec	OTISAK	33	2	532
89.92805755	20-2018A.csv	rec	OTISAK	33	2	477
92.96482412	21-2018A.csv	rec	OTISAK	33	2	780
93.90243902	23-2018B.csv	rec	OTISAK	33	2	525
90.3030303	26-2018A.csv	rec	OTISAK	33	2	1386
94.28571429	31-2018A.csv	rec	OTISAK	33	2	420
92.19512195	33-2018A.csv	rec	OTISAK	33	2	532
96.11650485	34-2018B.csv	rec	OTISAK	33	2	539
84.95145631	35-2018A.csv	rec	OTISAK	33	2	982
80	36-2018B.csv	rec	OTISAK	33	2	556
96.25668449	37-2018A.csv	rec	OTISAK	33	2	621
96.27659574	40-2018A.csv	rec	OTISAK	33	2	961
88.28828829	4-2018B.csv	rec	OTISAK	33	2	719
89.6039604	42-2018A.csv	rec	OTISAK	33	2	516
90.47619048	44-2018B.csv	rec	OTISAK	33	2	469
88.60759494	45-2018A.csv	rec	OTISAK	33	2	671
95.70552147	48-2018A.csv	rec	OTISAK	33	2	623
77.04918033	50-2018A.csv	rec	OTISAK	33	2	668
85.10638298	53-2018B.csv	rec	OTISAK	33	2	770
90.32258065	54-2018B.csv	rec	OTISAK	33	2	906
89.13043478	55-2018B.csv	rec	OTISAK	33	2	570
94.61883408	56-2018A.csv	rec	OTISAK	33	2	707
91.74311927	56-2018B.csv	rec	OTISAK	33	2	564
87.09677419	59-2018A.csv	rec	OTISAK	33	2	587
95	61-2018B.csv	rec	OTISAK	33	2	538
95.95959596	6-2018B.csv	rec	OTISAK	33	2	591
92.43243243	63-2018A.csv	rec	OTISAK	33	2	550
95.28301887	65-2018B.csv	rec	OTISAK	33	2	581
91.4893617	67-2018B.csv	rec	OTISAK	33	2	542
93.87755102	68-2018B.csv	rec	OTISAK	33	2	646
92	7-2018A.csv	rec	OTISAK	33	2	571
98.75	73-2018A.csv	rec	OTISAK	33	2	603
94.47513812	8-2018A.csv	rec	OTISAK	33	2	688
96.25	99-2018B.csv	rec	OTISAK	33	2	606
89.90825688	02-2018A.csv	rec	OZNAKA	49	2	744
95.3125	09-2018B.csv	rec	OZNAKA	49	2	516
86.07594937	10-2018A.csv	rec	OZNAKA	49	2	638
94.31279621	1-2018A.csv	rec	OZNAKA	49	2	654
91.66666667	12-2018B.csv	rec	OZNAKA	49	2	647
89.47368421	14-2018B.csv	rec	OZNAKA	49	2	711
92.52336449	18-2018B.csv	rec	OZNAKA	49	2	955
78.94736842	19-2018B.csv	rec	OZNAKA	49	2	531
90.5	20-2018A.csv	rec	OZNAKA	49	2	418
95.1048951	21-2018A.csv	rec	OZNAKA	49	2	464
90.32258065	23-2018B.csv	rec	OZNAKA	49	2	638
